customer_id,transaction_id,product_name,category,quantity,price,date
C044,T00242,Laptop,Electronics,2,889.82,2023-07-11
C044,T00242,Mouse,Accessories,2,57.23,2023-07-11
C044,T00242,Laptop Bag,Accessories,3,75.5,2023-07-11
C044,T00243,Phone,Electronics,2,748.04,2023-03-16
C044,T00243,Phone Case,Accessories,1,32.77,2023-03-16
C044,T00244,Laptop,Electronics,1,807.6,2023-08-29
C044,T00244,Mouse,Accessories,1,53.4,2023-08-29
C044,T00244,Keyboard,Accessories,3,115.22,2023-08-29
C044,T00245,Laptop,Electronics,2,895.06,2023-11-08
C044,T00245,Mouse,Accessories,1,21.91,2023-11-08
C044,T00245,Laptop Bag,Accessories,2,74.73,2023-11-08
C045,T00246,Webcam,Electronics,3,108.24,2023-08-23
C045,T00246,USB Hub,Accessories,3,53.35,2023-08-23
C045,T00247,Monitor,Electronics,2,200.47,2023-05-04
C045,T00248,Desk,Furniture,1,316.09,2023-06-30
C045,T00248,Chair,Furniture,1,230.87,2023-06-30
C045,T00248,Lamp,Furniture,2,34.74,2023-06-30
C045,T00249,Mouse,Accessories,3,20.81,2023-09-27
C045,T00249,Keyboard,Accessories,2,43.48,2023-09-27
C045,T00250,Monitor,Electronics,3,204.87,2023-07-18
C045,T00251,Laptop,Electronics,3,1094.07,2023-02-04
C045,T00251,Mouse,Accessories,2,25.34,2023-02-04
C045,T00251,Laptop Bag,Accessories,2,68.22,2023-02-04
C046,T00252,Webcam,Electronics,3,103.07,2023-11-26
C046,T00252,USB Hub,Accessories,1,69.63,2023-11-26
C046,T00253,Headphones,Accessories,1,94.02,2023-02-02
C046,T00254,Laptop Bag,Accessories,1,52.09,2023-01-23
C046,T00255,Mouse,Accessories,2,30.13,2023-06-08
C046,T00255,Keyboard,Accessories,3,55.29,2023-06-08
C046,T00256,Laptop,Electronics,3,932.77,2023-07-02
C046,T00257,Chair,Furniture,2,285.83,2023-03-05
C046,T00258,Laptop,Electronics,2,1076.83,2023-07-17
C046,T00258,Keyboard,Accessories,2,113.94,2023-07-17
C046,T00258,USB Hub,Accessories,3,39.67,2023-07-17
C046,T00259,Phone,Electronics,2,701.23,2023-02-12
C047,T00260,Monitor,Electronics,1,224.02,2023-04-03
C047,T00260,Mouse,Accessories,3,31.83,2023-04-03
C047,T00260,Keyboard,Accessories,2,88.21,2023-04-03
C047,T00261,Webcam,Electronics,2,100.24,2023-08-07
C047,T00261,USB Hub,Accessories,3,72.85,2023-08-07
C047,T00262,Chair,Furniture,2,259.87,2023-06-30
C047,T00263,Desk,Furniture,2,278.27,2023-01-30
C047,T00263,Chair,Furniture,3,269.85,2023-01-30
C047,T00263,Lamp,Furniture,1,39.99,2023-01-30
C047,T00264,Headphones,Accessories,1,68.93,2023-11-08
C047,T00265,Desk,Furniture,2,245.71,2023-05-01
C047,T00266,Laptop,Electronics,3,979.97,2023-10-18
C047,T00266,Keyboard,Accessories,2,69.76,2023-10-18
C047,T00266,USB Hub,Accessories,1,56.57,2023-10-18
C047,T00267,Monitor,Electronics,3,283.61,2023-09-29
C047,T00267,Mouse,Accessories,1,21.04,2023-09-29
C047,T00267,Keyboard,Accessories,1,79.92,2023-09-29
C048,T00268,Phone,Electronics,3,623.14,2023-10-15
C048,T00268,Phone Case,Accessories,3,18.57,2023-10-15
C048,T00269,Laptop,Electronics,1,980.82,2023-09-09
C048,T00269,Keyboard,Accessories,3,75.61,2023-09-09
C048,T00269,USB Hub,Accessories,1,69.58,2023-09-09
C048,T00270,Lamp,Furniture,1,68.5,2023-06-13
C048,T00271,Screen Clean,Accessories,1,15.68,2023-05-29
C048,T00272,Phone Case,Accessories,2,25.26,2023-12-25
C049,T00273,Keyboard,Accessories,2,42.1,2023-04-13
C049,T00274,Webcam,Electronics,3,71.68,2023-10-11
C049,T00274,USB Hub,Accessories,1,28.62,2023-10-11
C050,T00275,Desk,Furniture,3,168.44,2023-09-03
C050,T00275,Chair,Furniture,2,260.58,2023-09-03
C050,T00275,Lamp,Furniture,2,62.61,2023-09-03
C050,T00276,Mouse,Accessories,3,43.51,2023-09-22
C050,T00276,Keyboard,Accessories,1,74.61,2023-09-22
C050,T00277,Webcam,Electronics,1,87.37,2023-01-29
C050,T00278,Phone,Electronics,2,873.74,2023-03-24
C050,T00278,Phone Case,Accessories,3,36.85,2023-03-24
C050,T00278,Headphones,Accessories,1,87.59,2023-03-24
C050,T00279,Monitor,Electronics,1,387.51,2023-11-22
C051,T00280,Laptop,Electronics,3,1176.64,2023-10-01
C051,T00280,Keyboard,Accessories,1,53.7,2023-10-01
C051,T00280,USB Hub,Accessories,3,64.63,2023-10-01
C051,T00281,Laptop,Electronics,1,1130.09,2023-11-06
C051,T00281,Screen Clean,Accessories,1,6.22,2023-11-06
C051,T00282,Monitor,Electronics,3,263.24,2023-11-25
C051,T00283,Laptop,Electronics,2,1155.6,2023-10-20
C051,T00283,Mouse,Accessories,3,31.59,2023-10-20
C051,T00283,Keyboard,Accessories,2,78.64,2023-10-20
C051,T00284,Webcam,Electronics,1,121.98,2023-12-17
C051,T00284,USB Hub,Accessories,1,49.18,2023-12-17
C051,T00285,Monitor,Electronics,3,243.1,2023-09-05
C051,T00285,Mouse,Accessories,3,32.77,2023-09-05
C051,T00285,Keyboard,Accessories,2,118.03,2023-09-05
C052,T00286,Laptop,Electronics,2,896.7,2023-07-09
C052,T00286,Mouse,Accessories,1,30.7,2023-07-09
C052,T00286,Laptop Bag,Accessories,1,39.86,2023-07-09
C052,T00287,Desk,Furniture,3,254.53,2023-01-26
C052,T00287,Chair,Furniture,1,303.37,2023-01-26
C052,T00287,Lamp,Furniture,3,80.48,2023-01-26
C052,T00288,Headphones,Accessories,3,120.02,2023-04-08
C053,T00289,Desk,Furniture,3,264.31,2023-09-12
C053,T00289,Chair,Furniture,1,153.79,2023-09-12
C053,T00289,Lamp,Furniture,2,33.41,2023-09-12
C053,T00290,Webcam,Electronics,2,108.3,2023-05-25
C053,T00290,USB Hub,Accessories,1,48.7,2023-05-25
C053,T00291,Phone Case,Accessories,2,20.98,2023-05-16
C053,T00292,Mouse,Accessories,1,34.5,2023-07-25
C053,T00292,Keyboard,Accessories,2,45.88,2023-07-25
C054,T00293,Monitor,Electronics,3,404.12,2023-08-19
C054,T00294,Laptop,Electronics,2,949.28,2023-03-02
C054,T00294,Mouse,Accessories,2,42.31,2023-03-02
C054,T00294,Laptop Bag,Accessories,2,82.85,2023-03-02
C054,T00295,Chair,Furniture,3,110.06,2023-04-12
C054,T00296,Monitor,Electronics,2,355.8,2023-01-20
C054,T00296,Mouse,Accessories,1,44.25,2023-01-20
C054,T00296,Keyboard,Accessories,3,51.18,2023-01-20
C054,T00297,Desk,Furniture,3,334.83,2023-11-10
C054,T00297,Chair,Furniture,2,248.43,2023-11-10
C054,T00297,Lamp,Furniture,3,87.98,2023-11-10
C054,T00298,Laptop,Electronics,2,989.96,2023-09-30
C054,T00298,Screen Clean,Accessories,1,10.53,2023-09-30
C055,T00299,Notebook,Stationery,2,16.95,2023-02-26
C055,T00300,Notebook,Stationery,2,8.98,2023-12-19
C055,T00301,Phone Case,Accessories,3,27.33,2023-12-02
C055,T00302,Laptop,Electronics,3,1051.61,2023-01-27
C055,T00302,Keyboard,Accessories,3,101.97,2023-01-27
C055,T00302,USB Hub,Accessories,2,33.13,2023-01-27
C055,T00303,Laptop,Electronics,3,843.96,2023-12-15
C055,T00303,Screen Clean,Accessories,1,11.62,2023-12-15
C055,T00304,Phone,Electronics,2,650.91,2023-08-03
C055,T00304,Phone Case,Accessories,3,37.62,2023-08-03
C055,T00304,Headphones,Accessories,3,159.11,2023-08-03
C055,T00305,Phone,Electronics,3,562.52,2023-12-28
C055,T00305,Phone Case,Accessories,3,24.35,2023-12-28
C055,T00305,Headphones,Accessories,2,97.06,2023-12-28
C056,T00306,Desk,Furniture,3,238.57,2023-08-24
C056,T00307,Lamp,Furniture,2,72.71,2023-12-15
C056,T00308,Monitor,Electronics,3,289.55,2023-04-09
C057,T00309,Lamp,Furniture,3,64.23,2023-05-28
C057,T00310,Phone,Electronics,2,460.94,2023-09-03
C057,T00310,Phone Case,Accessories,3,26.3,2023-09-03
C057,T00311,Phone Case,Accessories,1,18.71,2023-07-22
C057,T00312,Phone,Electronics,2,862.0,2023-05-28
C058,T00313,Keyboard,Accessories,1,106.24,2023-05-12
C058,T00314,Lamp,Furniture,2,39.61,2023-05-19
C058,T00315,Keyboard,Accessories,1,44.06,2023-11-12
C058,T00316,Phone,Electronics,1,450.1,2023-09-29
C058,T00316,Phone Case,Accessories,2,31.52,2023-09-29
C058,T00316,Headphones,Accessories,1,152.18,2023-09-29
C058,T00317,Mouse,Accessories,1,36.28,2023-03-12
C058,T00317,Keyboard,Accessories,2,78.2,2023-03-12
C058,T00318,Monitor,Electronics,2,285.62,2023-04-13
C058,T00319,Phone,Electronics,3,687.07,2023-01-31
C059,T00320,Mouse,Accessories,2,55.29,2023-01-20
C059,T00321,Laptop,Electronics,2,1115.18,2023-04-01
C059,T00322,Screen Clean,Accessories,2,18.15,2023-04-06
C059,T00323,Laptop,Electronics,1,1171.38,2023-01-05
C059,T00323,Screen Clean,Accessories,2,9.27,2023-01-05
C059,T00324,Webcam,Electronics,1,136.6,2023-11-25
C059,T00324,USB Hub,Accessories,2,40.01,2023-11-25
C059,T00325,Webcam,Electronics,3,83.15,2023-02-27
C059,T00325,USB Hub,Accessories,1,25.77,2023-02-27
C060,T00326,Phone,Electronics,1,705.48,2023-06-01
C060,T00326,Phone Case,Accessories,3,36.91,2023-06-01
C060,T00326,Headphones,Accessories,2,127.29,2023-06-01
C060,T00327,Laptop,Electronics,1,1192.67,2023-02-14
C060,T00327,Mouse,Accessories,2,32.94,2023-02-14
C060,T00327,Laptop Bag,Accessories,1,30.48,2023-02-14
C060,T00328,Phone,Electronics,2,550.97,2023-07-16
C060,T00328,Phone Case,Accessories,3,27.19,2023-07-16
C060,T00329,Lamp,Furniture,1,34.35,2023-05-14
C061,T00330,Desk,Furniture,3,275.63,2023-08-27
C061,T00330,Chair,Furniture,3,292.46,2023-08-27
C061,T00330,Lamp,Furniture,3,38.22,2023-08-27
C061,T00331,Phone,Electronics,1,878.68,2023-06-01
C061,T00331,Phone Case,Accessories,2,14.6,2023-06-01
C061,T00331,Headphones,Accessories,3,198.33,2023-06-01
C062,T00332,Laptop Bag,Accessories,2,83.01,2023-08-01
C062,T00333,Phone Case,Accessories,1,30.41,2023-12-07
C062,T00334,Phone,Electronics,3,623.37,2023-11-02
C062,T00335,Laptop,Electronics,1,824.7,2023-12-27
C062,T00335,Screen Clean,Accessories,3,18.54,2023-12-27
C063,T00336,Laptop,Electronics,2,1141.79,2023-10-21
C063,T00336,Keyboard,Accessories,2,49.3,2023-10-21
C063,T00336,USB Hub,Accessories,1,64.43,2023-10-21
C063,T00337,Mouse,Accessories,2,52.35,2023-09-08
C063,T00337,Keyboard,Accessories,2,50.56,2023-09-08
C063,T00338,Laptop,Electronics,3,984.95,2023-08-01
C063,T00338,Mouse,Accessories,2,48.93,2023-08-01
C063,T00338,Keyboard,Accessories,2,60.36,2023-08-01
C064,T00339,Laptop,Electronics,2,937.81,2023-04-22
C064,T00339,Mouse,Accessories,1,41.65,2023-04-22
C064,T00339,Keyboard,Accessories,1,114.77,2023-04-22
C064,T00340,Headphones,Accessories,1,93.06,2023-02-05
C065,T00341,Lamp,Furniture,3,97.46,2023-03-11
C065,T00342,Chair,Furniture,2,317.41,2023-07-11
C065,T00343,Mouse,Accessories,1,46.14,2023-07-13
C065,T00343,Keyboard,Accessories,2,49.49,2023-07-13
C066,T00344,Phone,Electronics,1,778.09,2023-07-21
C066,T00344,Phone Case,Accessories,2,23.89,2023-07-21
C066,T00344,Headphones,Accessories,3,131.67,2023-07-21
C066,T00345,Phone,Electronics,1,630.31,2023-09-30
C066,T00345,Phone Case,Accessories,1,18.27,2023-09-30
C066,T00345,Headphones,Accessories,3,164.82,2023-09-30
C066,T00346,Chair,Furniture,3,291.51,2023-01-17
C066,T00347,Laptop,Electronics,1,1037.58,2023-01-09
C066,T00347,Mouse,Accessories,2,43.91,2023-01-09
C066,T00347,Laptop Bag,Accessories,3,91.05,2023-01-09
C066,T00348,Chair,Furniture,2,158.58,2023-05-06
C066,T00349,Phone Case,Accessories,1,14.2,2023-04-22
C067,T00350,Lamp,Furniture,3,52.32,2023-04-30
C067,T00351,Screen Clean,Accessories,2,8.55,2023-11-03
C067,T00352,Webcam,Electronics,1,97.22,2023-03-15
C067,T00353,Laptop,Electronics,3,1164.63,2023-05-21
C067,T00353,Screen Clean,Accessories,3,15.18,2023-05-21
C068,T00354,Monitor,Electronics,3,401.4,2023-09-11
C068,T00354,Mouse,Accessories,3,32.75,2023-09-11
C068,T00354,Keyboard,Accessories,2,72.66,2023-09-11
C068,T00355,Mouse,Accessories,2,29.64,2023-06-03
C068,T00355,Keyboard,Accessories,1,64.06,2023-06-03
C068,T00356,Webcam,Electronics,1,110.61,2023-12-29
C068,T00356,USB Hub,Accessories,2,55.65,2023-12-29
C068,T00357,Phone,Electronics,1,565.13,2023-03-10
C068,T00357,Phone Case,Accessories,1,37.67,2023-03-10
C068,T00358,Phone,Electronics,1,534.23,2023-07-09
C068,T00358,Phone Case,Accessories,3,28.15,2023-07-09
C068,T00358,Headphones,Accessories,1,181.04,2023-07-09
C068,T00359,Notebook,Stationery,3,15.07,2023-04-07
C069,T00360,Monitor,Electronics,2,487.11,2023-09-03
C069,T00360,Mouse,Accessories,1,28.47,2023-09-03
C069,T00360,Keyboard,Accessories,1,116.97,2023-09-03
C069,T00361,Phone Case,Accessories,2,37.43,2023-03-02
C069,T00362,Keyboard,Accessories,2,113.21,2023-12-23
C070,T00363,Chair,Furniture,2,233.41,2023-06-14
C070,T00364,Monitor,Electronics,3,464.84,2023-07-03
C070,T00364,Mouse,Accessories,2,23.94,2023-07-03
C070,T00364,Keyboard,Accessories,3,77.56,2023-07-03
C070,T00365,Desk,Furniture,2,253.48,2023-06-13
C070,T00366,Lamp,Furniture,1,31.14,2023-10-16
C070,T00367,Notebook,Stationery,3,11.26,2023-10-11
C070,T00368,Phone,Electronics,2,684.89,2023-03-20
C070,T00368,Phone Case,Accessories,1,24.98,2023-03-20
C070,T00368,Headphones,Accessories,3,191.52,2023-03-20
C071,T00369,Headphones,Accessories,3,146.25,2023-05-12
C071,T00370,Monitor,Electronics,1,241.99,2023-09-09
C071,T00370,Mouse,Accessories,3,39.53,2023-09-09
C071,T00370,Keyboard,Accessories,3,119.23,2023-09-09
C071,T00371,Laptop,Electronics,3,819.41,2023-01-31
C071,T00371,Mouse,Accessories,1,36.5,2023-01-31
C071,T00371,Laptop Bag,Accessories,3,46.2,2023-01-31
C071,T00372,Phone,Electronics,3,628.0,2023-12-29
C071,T00372,Phone Case,Accessories,1,28.54,2023-12-29
C071,T00372,Headphones,Accessories,3,190.09,2023-12-29
C072,T00373,Laptop,Electronics,3,1020.66,2023-12-04
C072,T00373,Mouse,Accessories,1,20.67,2023-12-04
C072,T00373,Keyboard,Accessories,3,61.98,2023-12-04
C072,T00374,Desk,Furniture,1,176.75,2023-05-27
C072,T00374,Chair,Furniture,1,231.1,2023-05-27
C072,T00374,Lamp,Furniture,1,43.44,2023-05-27
C072,T00375,Monitor,Electronics,2,438.48,2023-09-27
C072,T00375,Mouse,Accessories,1,34.92,2023-09-27
C072,T00375,Keyboard,Accessories,2,76.72,2023-09-27
C072,T00376,Keyboard,Accessories,2,94.72,2023-05-05
C072,T00377,Screen Clean,Accessories,3,16.39,2023-02-11
C073,T00378,Mouse,Accessories,2,22.24,2023-07-27
C073,T00378,Keyboard,Accessories,1,96.23,2023-07-27
C073,T00379,Desk,Furniture,3,346.09,2023-02-12
C073,T00379,Chair,Furniture,3,344.33,2023-02-12
C073,T00379,Lamp,Furniture,1,92.64,2023-02-12
C074,T00380,Laptop,Electronics,2,908.44,2023-04-28
C074,T00380,Screen Clean,Accessories,1,15.27,2023-04-28
C074,T00381,Notebook,Stationery,3,5.49,2023-05-24
C075,T00382,Phone,Electronics,3,472.1,2023-06-11
C075,T00382,Phone Case,Accessories,3,34.63,2023-06-11
C075,T00382,Headphones,Accessories,1,94.89,2023-06-11
C075,T00383,Desk,Furniture,3,374.13,2023-10-16
C075,T00383,Chair,Furniture,2,195.96,2023-10-16
C075,T00383,Lamp,Furniture,3,39.8,2023-10-16
C075,T00384,Webcam,Electronics,3,147.69,2023-12-19
C075,T00385,Phone,Electronics,1,570.3,2023-01-28
C075,T00385,Phone Case,Accessories,3,38.65,2023-01-28
C075,T00385,Headphones,Accessories,2,195.34,2023-01-28
C075,T00386,Phone,Electronics,2,645.3,2023-06-17
C075,T00386,Phone Case,Accessories,2,26.59,2023-06-17
C075,T00387,Laptop,Electronics,3,952.03,2023-07-12
C075,T00387,Screen Clean,Accessories,3,9.43,2023-07-12
C075,T00388,Phone,Electronics,2,477.11,2023-05-07
C075,T00389,Mouse,Accessories,3,35.58,2023-12-31
C076,T00390,Phone,Electronics,2,579.96,2023-02-24
C076,T00390,Phone Case,Accessories,2,13.07,2023-02-24
C076,T00391,Webcam,Electronics,3,109.93,2023-02-14
C076,T00391,USB Hub,Accessories,2,30.68,2023-02-14
C076,T00392,Laptop,Electronics,3,1039.22,2023-02-15
C076,T00392,Mouse,Accessories,2,54.55,2023-02-15
C076,T00392,Laptop Bag,Accessories,1,50.43,2023-02-15
C076,T00393,Lamp,Furniture,3,93.36,2023-07-18
C077,T00394,Desk,Furniture,1,184.71,2023-10-20
C077,T00394,Chair,Furniture,2,167.1,2023-10-20
C077,T00394,Lamp,Furniture,1,34.43,2023-10-20
C077,T00395,Phone,Electronics,2,791.33,2023-08-11
C077,T00395,Phone Case,Accessories,2,17.55,2023-08-11
C077,T00396,Headphones,Accessories,3,142.5,2023-05-07
C078,T00397,Laptop,Electronics,2,932.89,2023-02-24
C078,T00397,Mouse,Accessories,3,35.2,2023-02-24
C078,T00397,Keyboard,Accessories,2,75.22,2023-02-24
C078,T00398,Screen Clean,Accessories,3,19.61,2023-08-09
C078,T00399,Laptop,Electronics,3,880.34,2023-03-11
C078,T00399,Screen Clean,Accessories,2,7.66,2023-03-11
C078,T00400,Monitor,Electronics,3,408.49,2023-07-23
C078,T00401,Phone Case,Accessories,1,19.78,2023-09-09
C079,T00402,Laptop,Electronics,1,1036.89,2023-07-21
C079,T00402,Screen Clean,Accessories,3,7.7,2023-07-21
C079,T00403,Webcam,Electronics,3,78.87,2023-10-09
C079,T00403,USB Hub,Accessories,2,70.72,2023-10-09
C079,T00404,Phone Case,Accessories,2,30.19,2023-02-05
C079,T00405,Keyboard,Accessories,2,92.69,2023-03-13
C080,T00406,Phone,Electronics,2,895.35,2023-08-05
C080,T00407,Mouse,Accessories,3,56.94,2023-09-03
C080,T00407,Keyboard,Accessories,3,73.46,2023-09-03
C080,T00408,Desk,Furniture,3,373.88,2023-01-19
C080,T00409,Laptop,Electronics,1,1107.58,2023-10-02
C080,T00409,Mouse,Accessories,3,46.59,2023-10-02
C080,T00409,Laptop Bag,Accessories,1,75.29,2023-10-02
C080,T00410,Desk,Furniture,2,391.43,2023-01-23
C080,T00410,Chair,Furniture,2,126.49,2023-01-23
C080,T00410,Lamp,Furniture,1,48.11,2023-01-23
C080,T00411,Webcam,Electronics,3,121.89,2023-09-19
C080,T00412,Desk,Furniture,2,343.09,2023-04-24
C080,T00412,Chair,Furniture,3,272.61,2023-04-24
C080,T00412,Lamp,Furniture,1,54.15,2023-04-24
C081,T00413,Desk,Furniture,1,179.02,2023-09-05
C081,T00413,Chair,Furniture,3,135.42,2023-09-05
C081,T00413,Lamp,Furniture,2,54.01,2023-09-05
C081,T00414,Monitor,Electronics,2,229.29,2023-04-16
C081,T00414,Mouse,Accessories,3,47.87,2023-04-16
C081,T00414,Keyboard,Accessories,2,45.37,2023-04-16
C082,T00415,Monitor,Electronics,3,232.81,2023-12-30
C082,T00415,Mouse,Accessories,1,57.2,2023-12-30
C082,T00415,Keyboard,Accessories,3,59.51,2023-12-30
C082,T00416,Monitor,Electronics,3,327.91,2023-03-31
C082,T00416,Mouse,Accessories,2,29.27,2023-03-31
C082,T00416,Keyboard,Accessories,2,90.38,2023-03-31
C083,T00417,Chair,Furniture,1,284.35,2023-11-24
C083,T00418,Desk,Furniture,2,151.11,2023-04-12
C083,T00418,Chair,Furniture,1,151.45,2023-04-12
C083,T00418,Lamp,Furniture,3,86.61,2023-04-12
C083,T00419,Mouse,Accessories,1,34.63,2023-02-02
C083,T00419,Keyboard,Accessories,1,76.6,2023-02-02
C084,T00420,Webcam,Electronics,3,88.21,2023-12-10
C084,T00421,Notebook,Stationery,1,10.22,2023-07-18
C084,T00422,Screen Clean,Accessories,3,15.59,2023-08-23
C084,T00423,Notebook,Stationery,1,15.08,2023-06-02
C085,T00424,Laptop,Electronics,1,949.32,2023-03-02
C085,T00424,Mouse,Accessories,1,40.43,2023-03-02
C085,T00424,Laptop Bag,Accessories,2,71.75,2023-03-02
C085,T00425,Laptop,Electronics,2,1054.2,2023-10-22
C085,T00425,Keyboard,Accessories,3,113.53,2023-10-22
C085,T00425,USB Hub,Accessories,1,55.52,2023-10-22
C085,T00426,Laptop,Electronics,2,1136.79,2023-09-08
C085,T00426,Keyboard,Accessories,3,44.29,2023-09-08
C085,T00426,USB Hub,Accessories,2,77.35,2023-09-08
C085,T00427,Desk,Furniture,3,276.36,2023-09-06
C085,T00427,Chair,Furniture,2,202.28,2023-09-06
C085,T00427,Lamp,Furniture,2,59.09,2023-09-06
C086,T00428,Laptop,Electronics,3,812.34,2023-08-16
C086,T00428,Mouse,Accessories,1,31.68,2023-08-16
C086,T00428,Laptop Bag,Accessories,2,45.74,2023-08-16
C086,T00429,Webcam,Electronics,3,126.83,2023-05-28
C086,T00429,USB Hub,Accessories,2,55.23,2023-05-28
C086,T00430,Phone,Electronics,3,811.64,2023-02-27
C086,T00430,Phone Case,Accessories,2,26.26,2023-02-27
C086,T00431,Headphones,Accessories,3,82.78,2023-01-22
C086,T00432,Phone,Electronics,2,837.4,2023-08-06
C086,T00432,Phone Case,Accessories,1,23.49,2023-08-06
C086,T00432,Headphones,Accessories,2,179.33,2023-08-06
C086,T00433,Laptop,Electronics,1,883.95,2023-02-14
C086,T00433,Mouse,Accessories,3,43.52,2023-02-14
C086,T00433,Laptop Bag,Accessories,2,90.27,2023-02-14
C086,T00434,Mouse,Accessories,3,25.57,2023-11-09
C086,T00435,Phone Case,Accessories,1,27.1,2023-04-16
C087,T00436,Laptop,Electronics,2,1191.6,2023-05-24
C087,T00436,Keyboard,Accessories,2,63.15,2023-05-24
C087,T00436,USB Hub,Accessories,2,77.38,2023-05-24
C087,T00437,USB Hub,Accessories,1,32.46,2023-09-21
C087,T00438,Monitor,Electronics,3,238.07,2023-07-30
C087,T00439,Monitor,Electronics,1,428.44,2023-03-09
C087,T00439,Mouse,Accessories,3,35.71,2023-03-09
C087,T00439,Keyboard,Accessories,1,86.19,2023-03-09
C087,T00440,Chair,Furniture,2,118.88,2023-05-18
C087,T00441,Phone,Electronics,3,868.17,2023-02-17
C087,T00441,Phone Case,Accessories,2,23.64,2023-02-17
C088,T00442,Laptop,Electronics,3,1188.86,2023-06-17
C088,T00442,Mouse,Accessories,3,46.57,2023-06-17
C088,T00442,Laptop Bag,Accessories,2,89.51,2023-06-17
C088,T00443,Desk,Furniture,1,273.68,2023-10-01
C088,T00443,Chair,Furniture,2,307.09,2023-10-01
C088,T00443,Lamp,Furniture,2,68.31,2023-10-01
C088,T00444,Webcam,Electronics,2,140.47,2023-03-08
C088,T00444,USB Hub,Accessories,1,27.53,2023-03-08
C088,T00445,Headphones,Accessories,1,68.64,2023-11-17
C088,T00446,Laptop,Electronics,2,880.93,2023-03-22
C088,T00446,Mouse,Accessories,3,56.38,2023-03-22
C088,T00446,Keyboard,Accessories,3,64.15,2023-03-22
C089,T00447,Monitor,Electronics,2,224.73,2023-05-21
C089,T00447,Mouse,Accessories,3,56.15,2023-05-21
C089,T00447,Keyboard,Accessories,1,44.14,2023-05-21
C089,T00448,Phone,Electronics,2,727.74,2023-11-17
C089,T00448,Phone Case,Accessories,3,12.86,2023-11-17
C089,T00448,Headphones,Accessories,1,121.52,2023-11-17
C089,T00449,Mouse,Accessories,3,37.8,2023-03-09
C089,T00449,Keyboard,Accessories,1,95.65,2023-03-09
C089,T00450,Chair,Furniture,3,133.04,2023-03-03
C089,T00451,Laptop,Electronics,3,1122.38,2023-02-06
C089,T00451,Mouse,Accessories,1,32.53,2023-02-06
C089,T00451,Laptop Bag,Accessories,2,39.6,2023-02-06
C089,T00452,USB Hub,Accessories,1,28.76,2023-03-10
C089,T00453,Laptop,Electronics,2,940.48,2023-10-16
C089,T00453,Keyboard,Accessories,1,90.25,2023-10-16
C089,T00453,USB Hub,Accessories,1,75.59,2023-10-16
C089,T00454,Screen Clean,Accessories,1,6.3,2023-11-12
C090,T00455,Notebook,Stationery,3,10.76,2023-03-13
C090,T00456,Laptop,Electronics,1,910.79,2023-08-08
C090,T00456,Keyboard,Accessories,1,59.85,2023-08-08
C090,T00456,USB Hub,Accessories,3,58.0,2023-08-08
C091,T00457,Lamp,Furniture,1,89.35,2023-05-26
C091,T00458,Keyboard,Accessories,3,88.55,2023-12-04
C091,T00459,Monitor,Electronics,3,216.37,2023-04-07
C091,T00460,Laptop,Electronics,1,999.83,2023-05-03
C091,T00460,Mouse,Accessories,3,22.84,2023-05-03
C091,T00460,Laptop Bag,Accessories,1,99.08,2023-05-03
C091,T00461,Laptop,Electronics,2,946.16,2023-06-12
C091,T00461,Screen Clean,Accessories,3,7.59,2023-06-12
C091,T00462,Phone Case,Accessories,1,10.5,2023-08-30
C092,T00463,Laptop,Electronics,1,1179.47,2023-01-08
C092,T00463,Mouse,Accessories,2,40.26,2023-01-08
C092,T00463,Keyboard,Accessories,3,97.01,2023-01-08
C092,T00464,Desk,Furniture,1,310.13,2023-08-01
C092,T00464,Chair,Furniture,3,254.01,2023-08-01
C092,T00464,Lamp,Furniture,2,35.85,2023-08-01
C093,T00465,Phone Case,Accessories,1,26.09,2023-09-19
C093,T00466,Laptop,Electronics,2,1079.47,2023-07-20
C093,T00466,Mouse,Accessories,3,58.14,2023-07-20
C093,T00466,Laptop Bag,Accessories,1,34.05,2023-07-20
C094,T00467,Laptop,Electronics,3,822.01,2023-08-11
C094,T00467,Screen Clean,Accessories,3,16.13,2023-08-11
C094,T00468,Laptop,Electronics,3,804.54,2023-03-31
C094,T00468,Keyboard,Accessories,2,116.24,2023-03-31
C094,T00468,USB Hub,Accessories,3,53.45,2023-03-31
C095,T00469,Laptop,Electronics,3,1112.45,2023-05-13
C095,T00469,Keyboard,Accessories,2,98.63,2023-05-13
C095,T00469,USB Hub,Accessories,1,67.43,2023-05-13
C095,T00470,Desk,Furniture,2,280.96,2023-01-16
C095,T00470,Chair,Furniture,2,278.08,2023-01-16
C095,T00470,Lamp,Furniture,3,73.93,2023-01-16
C095,T00471,Monitor,Electronics,1,349.88,2023-09-12
C095,T00471,Mouse,Accessories,3,26.68,2023-09-12
C095,T00471,Keyboard,Accessories,1,60.41,2023-09-12
C095,T00472,USB Hub,Accessories,3,31.34,2023-02-22
C095,T00473,Laptop,Electronics,1,818.39,2023-09-18
C095,T00473,Mouse,Accessories,2,35.32,2023-09-18
C095,T00473,Keyboard,Accessories,1,54.32,2023-09-18
C095,T00474,Desk,Furniture,1,230.45,2023-01-19
C095,T00474,Chair,Furniture,2,328.96,2023-01-19
C095,T00474,Lamp,Furniture,2,48.99,2023-01-19
C095,T00475,Laptop,Electronics,3,1069.33,2023-02-09
C095,T00475,Mouse,Accessories,1,27.17,2023-02-09
